"","g","","g","","g","","g","","g","","g","","g","","g","","g",""
"11",0.0817733595341423,0.117957578866185,-0.051633814345345,-0.0648489489801356,0.00217300261916933,0.0137331535879812,-0.0686800257582231,-0.09670465041011,-0.115090937579952,-0.113683477143877,-0.00551790703786762,-0.0140816998095326,-0.0560354542782338,-0.0950532393982941,-0.365607596577436,-0.416644702150764,0.149936064623934,0.153424101209929
"12",0.195316224713007,0.234819002767772,0.0319007017127092,0.0224832439194428,0.131050458856939,0.141688922179287,-0.115638716096732,-0.133986127998542,0.165330722023025,0.197570870920814,0.289661195107527,0.332792679325857,0.278574439153969,0.279751316305244,0.155347299763924,0.142088653216739,0.0587883324476478,0.0434008701447774
"13",-0.062938647404424,-0.0609445914011676,0.0222405565893046,0.0167452520427254,-0.0840958412627999,-0.132825111976037,0.212662714215045,0.221789685273434,0.0942444866351355,0.092745530493241,-0.158123388426208,-0.237646365785889,-0.190625371722902,-0.195613484078717,-0.0145908360334333,-0.057281539873519,0.171711605377045,0.183804861314643
"14",0.0444607339290101,0.0490848481675331,0.10530335419619,0.126598281454432,0.138025480444165,0.15500556897209,0.025690218472067,0.00428051262557203,0.0537518608179025,0.0586196843792442,-0.168399381866342,-0.186268424169568,-0.0316593507192128,-0.08154223994873,0.284068120541085,0.399687238125632,-0.492379358732072,-0.631159891565469
"15",-0.262760985527146,-0.337347789673087,-0.151500368023568,-0.183593913662624,-0.0884696002664086,-0.0696845149503714,-0.191530711672949,-0.249294958168065,-0.0523833506888766,-0.0482653257274351,-0.125319208013194,-0.158409384268321,0.0678440357943749,0.125016215290971,-0.159714316861565,-0.184076766489376,-0.417569386841656,-0.578148359821149
"16",-0.0615616042025237,-0.087311642534454,0.0100387558772319,-0.0261140992962038,0.0165911269874483,0.0694210229909421,0.117249701368033,0.0850829566737621,-0.0808188251525195,-0.106151698776413,0.0526283165384034,0.0537702641896203,-0.159415210408953,-0.228766337471073,-0.0757184224479111,-0.0634458210163571,0.0189367934660314,0.0216536813430878
"17",0.0725726022010759,0.0711944777436313,0.0632118958154196,0.126298274150412,-0.0253379324633786,-0.0357622232327134,-0.148559148938786,-0.155371473787709,-0.0569303266826975,-0.0592854884631438,0.0483669302555008,0.000645267523133955,-0.0860899239269249,-0.0931172858533233,0.156409757882062,0.193755514508769,-0.410489423746426,-0.427518352107284
"18",-0.0203323545493189,-0.0671094189240523,-0.0658036754321828,-0.0847705099417083,-0.142878986971573,-0.249614653810024,-0.045292684454918,-0.0526467388546121,0.0780446860119535,0.0970675543063907,0.252881465469766,0.324846712446896,0.116337564885489,0.117427085593296,0.0958035732541135,0.150762171434095,-0.49089685193997,-0.46892183894576
"19",0.114917346830527,0.0926874979280276,-0.0342693539955598,-0.0241254150012961,0.0843242466813631,0.111534896258111,0.0381911386063991,0.0363946905147765,0.0149808010537579,0.0667618339283313,-0.178873031699382,-0.244375186905792,-0.0801232548721712,-0.0452000446346713,-0.162729050613547,-0.147647101366881,-0.152339689013892,-0.150515959230183
"20",0.0858707367366996,0.0786357883986035,0.0716509815402987,0.0768117417577738,-0.0537614255040739,-0.0506885884497238,0.154551021264053,0.165993614784644,-0.116238668606491,-0.123383740680479,-0.080110987459735,-0.0679039451187128,-0.0662370844034054,-0.0954185935904879,-0.189675229894687,-0.280357152811748,0.266019953329539,0.326855561249382
"21",-0.0906043568138914,-0.101533384370784,-0.0941983976219042,-0.12439101757394,0.0390538591814264,0.0670206906867551,0.00782869226520174,-0.0429033557592259,-0.269474926287778,-0.273481362680001,0.0538832462803975,0.0762872023946294,-0.0997564492948585,-0.161702385906079,0.0372100910516385,0.0592929156289596,0.123918296624098,0.168189942611953
"22",-0.0443471870677701,-0.0287070111226869,0.342528964279479,0.361416792709848,0.0382408207824194,0.0705336573355461,0.00859538819417636,-0.00783363549595641,0.122518240406048,0.190989833631049,0.00765606602392193,0.0113017833977974,0.0703981618816617,0.113659092660603,-0.31590908401151,-0.357013431641425,0.0286089743228697,0.0676361442054106
"23",0.0172684852851238,0.0192432164649449,0.048721348103362,0.0353539259020422,0.0295206012516724,0.0350748358281569,-0.134265416029546,-0.133992578108963,0.199195281124857,0.194753277616073,0.0407231897455021,0.0201425886355819,0.261996983165712,0.288193335660974,-0.0621088559683956,-0.175001450498332,-0.0959497978179591,-0.0932118326755403
"24",-0.115708638406171,-0.100053236556692,-0.131940834158844,-0.135496808656166,0.292161284820204,0.294018531800417,-0.0973005722262407,-0.11297672124818,0.130417967577521,0.131871400272462,-0.0809807633191057,-0.0836820725270639,0.0102938841611184,0.0492974362755472,0.17784603395597,0.134060149661631,0.435075005726095,0.436935951386529
"25",0.0114786054190963,0.0195000636073799,0.220347359552364,0.251981593505641,0.0682239305764856,0.0970111078954599,-0.0584534722085237,-0.0634331252895918,0.136117623944498,0.13646814668282,-0.0731928164590618,-0.0794293051031082,-0.170166664966127,-0.218443722479897,-0.291143063371632,-0.301779041079587,0.124239930185821,0.15491829725277
"26",-0.210007650150814,-0.241021338636477,-0.047767751780923,-0.0501419297444605,-0.0485987644990758,-0.0711496977204263,0.178631887109541,0.191976309232179,-0.0438200665410702,-0.0604077620757214,0.2088070747229,0.242908212450451,0.0759918601229897,0.0993825903659238,-0.224195676372648,-0.202508445682341,0.0926271265078063,0.147196198232052
"27",0.200526859511531,0.20624943000418,0.0822869499725073,0.116734127553985,-0.0544151556732821,-0.0504603411140895,-0.281286106661006,-0.334424989907347,-0.00911343417068125,-0.0480727086393948,-0.0383902034383754,0.015915620301073,-0.0707670671770841,-0.00697012637203721,0.131125773445004,0.125027877596685,-0.143744106703457,-0.118803633762134
"28",0.203287773137856,0.230382988772021,0.0786002733032897,0.0769055910078716,0.105738107003154,0.189799209145125,0.152644454789345,0.154688434273521,0.0695013825203521,0.0831802327825494,-0.05742085137491,-0.0808268901797083,-0.129809951940555,-0.131084635779256,0.623008507306744,0.682254322609116,-0.44544168549035,-0.617144820085728
"29",-0.0614337938434357,-0.0914816184720077,-0.127681907972954,-0.206029029283706,-0.0886705980584447,-0.0877467427829623,0.00421086896819213,-0.0161819831936858,-0.011419627053893,0.00526094133873439,0.0544587220601803,0.0743958569053194,-0.018275547611254,0.00299083481270616,0.236578154363724,0.305369336412871,-0.294400659756648,-0.383829688557493
"30",-0.0229260856321363,-0.0214980036937376,-0.0461814050241886,-0.0517779237697335,-0.0824906640922728,-0.0891628759574075,-0.0853311929806253,-0.051791108619637,-0.202118621426006,-0.203810570090798,0.135236458676174,0.199903108894015,-0.273989422936908,-0.296826125615831,-0.0309396652753644,-0.119283733332852,-0.607747059589155,-0.744759945174928
"31",-0.099909977894841,-0.099964661687801,0.0232537605500563,0.0289138230649221,-0.0679538206984867,-0.0870310298737128,-0.0485272992982778,-0.0566066714717827,-0.0886387070091465,-0.0804335346645573,0.00371183440715786,-0.0158530285508841,0.285312476509826,0.393100877208334,0.321988747013409,0.335428108471577,-0.414389974836431,-0.402323688746309
"32",-0.1663061559681,-0.206916298042851,-0.221581973010668,-0.242232927911584,0.0193958077352013,0.0583432629922925,0.0989483107978312,0.10078783987536,0.0751368969793451,0.111365847877908,-0.285195986801187,-0.284068525331154,0.019231561189961,-0.0189572233697917,0.0509512670408474,0.0368699191507961,-0.0245709783123626,-0.13413376554301
"33",-0.0573010875824865,-0.0948085616658536,-0.0278936323574626,-0.0186165032094593,0.209942964052724,0.229775993464528,0.140058203146112,0.132397586085123,0.0513104582258665,0.0585864358181326,-0.12053191707207,-0.122043297371878,0.036577626876854,0.0148859882505017,0.138615394481521,0.132284508016894,-0.165630432185642,-0.211353965743389
"34",0.014429150370499,-0.0447181195606164,-0.0331545925309814,-0.0268998642906243,-0.0477957843546814,-0.000446065304080299,0.154980329813062,0.126935657238608,-0.0054966833975047,0.0102865933399768,0.155113424743855,0.181236891718693,-0.0665254761762371,-0.115603599652644,-0.0857526304265393,-0.0843083247797461,0.0600372309103007,0.121561090785452
"35",0.154229399445712,0.166340126748767,0.131164270429145,0.150126449971017,0.21284681146744,0.215192044239696,0.0199567817998545,0.030915958302601,-0.0519067564711366,-0.0656697031972595,-0.168288930161749,-0.201482780715604,0.0756873358443622,0.0924743224808914,0.274230085729931,0.352190629388546,0.21108719648868,0.144027083816436
"36",-0.186250080683392,-0.194352508557195,-0.0589788484231161,-0.0673321378686213,-0.117803974319518,-0.144328807513709,-0.000840706247073054,-0.0151197129265654,0.116555077652034,0.111723619435547,0.366474645899575,0.397240114538061,0.123696679854197,0.129949167400761,-0.590552136759677,-0.716524293304304,0.393970638981792,0.404641850663193
"37",0.186712065269818,0.231673698232954,-0.213694588453938,-0.272375825524309,0.0314533482537703,0.0193529859523287,-0.148265129534159,-0.190028862693671,-0.00379883187186072,0.0319804366938973,-0.0802888279206033,-0.094575683904437,-0.151012837998259,-0.137531032413466,-0.393125484374652,-0.413525963573104,0.0260501430764645,-0.0200357711604873
"38",-0.152084986507346,-0.139980839403687,-0.184941381323174,-0.222967972875693,-0.00612135976937135,-0.0143890846817165,-0.0232431086147801,-0.0626925806603691,0.0565154998268015,0.0469103098664005,0.0530339368473643,0.0487370819224506,0.231345301974537,0.311921541987478,0.156745053506094,0.180702802141266,-0.143183392470485,-0.162489265518667
"39",-0.0515823175194868,-0.0354330011326119,0.124011481930204,0.166024523038828,-0.0545947845712721,-0.0631502553240736,0.0779827758190514,0.0611916196072086,-0.152839182447069,-0.19136600613403,-0.0283004674056183,0.00294344271627104,0.0954698882097435,0.0997700217692278,0.0670285096775048,0.113529883604529,0.116390287209274,0.101845132317158
"40",-0.200769455517761,-0.203634497610381,0.0689976611567839,0.0708557926577891,0.264546016319409,0.312470817287489,-0.0806453866317113,-0.100964693160162,0.0310943361842067,0.0296509870466174,-0.096720136476565,-0.147873294960192,0.0494362652858181,0.0214717390550564,0.117327119877992,0.166260098573489,0.118878008309847,0.117191174398313
"41",-0.115997473659951,-0.106878120122378,0.227007908129531,0.24425040761815,-0.158415218587161,-0.259394613854701,0.0778159929030927,0.0857878518886978,-0.071451706535014,-0.111313980295396,0.200887777213438,0.216311968117523,0.096321836264254,0.114871725024092,0.144146048018093,0.222233125768437,0.0351456655583447,0.0394008263362073
"42",0.0491670143000682,0.0962455633085202,0.186296212947394,0.195849234040044,-0.298861906788264,-0.341588322509061,-0.0320693834009864,-0.0348095548576798,0.0623794942837572,0.104270308219332,0.13262566429223,0.148821917492175,0.081242727666225,0.128090305689384,-0.043213403591467,-0.0642577078638807,0.208731015489974,0.211973959899731
"43",0.16964508517493,0.226064017770353,-0.101333628521979,-0.105596542301225,-0.0141321243062801,-0.032880830986474,0.11116329742191,0.114924414467487,-0.034636151816544,-0.0216195503501677,-0.203510822277374,-0.204946998280821,-0.230679984309248,-0.206905687173936,0.0291374068503237,0.0490832978270115,0.379332887777283,0.288582732649088
"44",0.0538111066729857,0.0628705073117865,-0.130182195173069,-0.129352526305593,-0.133218608377945,-0.107245917939428,0.0894340105127347,0.117355075482724,0.155801045378024,0.163379263283591,0.266045217504828,0.312009425748341,0.0193763702334126,0.147215031768847,0.00048267912266588,-0.0244174748214394,0.0687446161155354,0.0695067522131281
"45",0.194391039246706,0.211206314436327,0.018640662429059,0.0566516900955528,0.115291570837702,0.132012691485688,-0.0491107634778495,-0.0636898354990412,0.0775031462755331,0.0351356957246971,-0.202368261282776,-0.187410586793632,0.185097284281168,0.195724761615818,-0.299183180499044,-0.400267598610704,0.681888911034332,0.721257268419869
"46",0.0352965457361254,0.0386118176843797,0.116635800227748,0.125272200586035,0.0830967292128446,0.0841429222269744,-0.0959966978611453,-0.115763800458121,-0.0334124035621919,-0.0127607823700159,-0.0204430438654831,-0.0251183238154164,-0.308609869444297,-0.321869787568443,-0.162340089956394,-0.180807916873754,-0.187696604817853,-0.256024242754782
"47",0.0949826568110194,0.114438584260925,-0.0744900228679279,-0.0798377150287875,-0.20176877747079,-0.223091602120721,0.0691049007331042,0.0451559678025723,-0.0132576390828532,0.0308687839532638,-0.132406621070362,-0.17663869539308,0.275293615018736,0.361708160342223,-0.0648231271025321,-0.178000574752423,0.107772183686669,0.108991709701656
"48",0.101565969722804,0.0948538723160949,-7.96939031883981e-05,0.0349405663309052,-0.0804315684735379,-0.0953012518238679,0.0335517823982006,0.0755592003141513,0.0440256884551825,0.0597366602161259,0.152078282924675,0.095531252919182,-0.0760175506509484,-0.0825017859327176,0.0163314250065591,0.00248598547551318,-0.81832399798875,-0.895520435292968
"49",0.21110057244574,0.227599271442124,-0.0214018521500918,-0.0215207390285989,0.0665997030522453,0.0615137250944163,0.0918235702724294,0.140845508464267,0.124779848672516,0.142866889613091,-0.0332289727590912,-0.0195472313005819,0.0586737813140672,0.0272823269981504,0.0211700335541404,0.0534239306288722,0.0144691251557331,-0.0169339019772174
"50",0.00542820920064347,0.00680513162768908,-0.0629235384792906,-0.0674369852869662,-0.104752341464222,-0.173897032958136,0.209534841974662,0.21622675888238,0.0265760937020272,0.0309701725719371,0.0815370309665526,0.0740876318572458,-0.0101274175188046,-0.0187323421516013,0.0206657752373841,-0.0173069137422566,-0.355953207750287,-0.389578188331087
"51",-0.00958027910891342,-0.0227667072865983,0.0418658201195397,0.0596329664734287,-0.0692307023035156,-0.0756473170803675,0.219032048901174,0.258427580224465,0.22268207320521,0.24684790098553,0.0130195702657716,0.0294053022224918,-0.0287387499620447,-0.114098903173274,0.1070787661853,0.136015188741563,0.401919524487666,0.435692463660265
"52",0.146704016936394,0.157363162127321,0.196439555620408,0.195707918698701,0.0735599022235607,0.0988865385007423,-0.180451987627794,-0.301584138638083,-0.0891754485936591,-0.165111711762668,-0.0311346158426767,0.00520391698439739,-0.316163443329444,-0.342464812251104,0.00401795132246785,-0.00259045098007767,0.0272916008085419,0.0098563551950427
"53",-0.112198488478574,-0.136755476610356,-0.0788345560539677,-0.0866672682054719,0.184580537571367,0.198520202279065,-0.087823720616642,-0.101142704129805,0.112723226002126,0.14160539600686,0.0139265435984063,0.0327657460062548,0.218939587735561,0.227982910403814,-0.232212555681042,-0.330169454734957,0.636943777029113,0.624847058058566
"54",-0.126436662689516,-0.162301588636652,0.120640483640894,0.133626658157892,0.165862267931836,0.161869886138468,-0.160480070975496,-0.126504386271402,-0.0132793260947377,-0.0122395344625469,-0.0968039693205957,-0.105124647880989,-0.144532349285139,-0.155463762878793,0.0325372897556811,0.0227087526790161,-0.232629207609009,-0.312239870504822
"55",-0.0349090496175683,-0.0270179639042352,-0.0107985142677485,-0.00966253667787819,0.0617607897733806,0.0538538525945608,-0.00436742884844241,-0.0103120204879281,-0.0554776112026943,-0.104565650382387,0.166892697932395,0.17612086129552,-0.15405487886456,-0.159117481434938,0.0513344703132369,0.044871523804345,-0.0248739388925248,-0.0735418149583653
"56",-0.0184676570443648,-0.0288808515020738,0.12170148303517,0.157176671487334,0.122101939904007,0.132552971597382,-0.0291737975409425,0.0317366072899907,-0.132105806222017,-0.155680010554113,0.204415028905962,0.294668078157542,0.00630680643613001,-0.00487035138592903,0.155219117740052,0.149875222758021,0.218467673864047,0.245574922895288
"57",0.00815973375802194,0.0224954384483605,-0.0773955945233271,-0.0837469858898278,0.12003651945728,0.134370965345671,0.00548986786838985,0.0282508823896566,0.00261877525456011,-0.00850723690680788,0.128113630104534,0.175558757935687,-0.100144132801519,-0.144290772012049,-0.0894640079546152,-0.0322986266281182,-0.0648082922045141,-0.0642574507767107
"58",0.0134060821008054,0.0269350693787409,-0.0124504253222275,-0.00486547928836008,-0.0305409215355111,-0.0730487232779623,-0.0958658683026063,-0.112397903717388,0.0469102024359767,0.0433745948049674,-0.0880868571591687,-0.0863193966414369,-0.280864090991974,-0.381944635495093,0.149423661541125,0.2108985075091,-0.132208621098476,-0.088442088447388
"59",-0.0750935999161729,-0.115127675772208,0.0915325224754462,0.137137835508064,-0.113236844367147,-0.135829335695382,-0.114792897345036,-0.0828472481318837,-0.260525037177348,-0.320831095873161,-0.0865649794022373,-0.0969559181417777,0.0648620523444956,0.0685241204737851,-0.622004141231149,-0.671281818736044,-0.0627734659154344,0.0963185131509386
"60",0.182254299916587,0.184795521357407,-0.0459433600202365,-0.0702690257475607,0.0716251432979716,0.0787275584726652,0.12669137113164,0.120878623580648,-0.0371424925229136,-0.0354733509203121,-0.0856455879003932,-0.0868708191268198,-0.0656095175266192,-0.0908421100096051,-0.327933621624371,-0.349894248054541,-0.0119856261290542,0.00345014981649876
"61",-0.216753802247418,-0.263352053365609,0.0811853712559387,0.110584867184035,-0.0430252883349683,-0.061531090600286,0.11530344795196,0.126253671218174,-0.0434953388781714,-0.0242164258504203,0.132989565782654,0.147069994374754,0.0136113742198836,0.0268426368606703,0.196793799518042,0.1852604149729,0.0924801894738117,0.15109181729011
"62",0.129307921778604,0.16173475123218,0.06232184725775,0.154024107726544,-0.238318237633012,-0.241431689934296,0.046056951099074,0.0750493442196128,0.00500174239389553,0.0256939013021604,0.0596502180987545,0.0604847976296872,-0.148785716310474,-0.192243415708669,-0.215854899665464,-0.268478612713902,-0.0523563855190336,-0.0698030562249315
"63",0.175084775962704,0.217901488589746,-0.123843549612333,-0.1228049807683,-0.00659131483115637,-0.0190436292848873,0.0255768666108355,0.00769516940632357,-0.0854071511005128,-0.0861185754836376,-0.0679927403723963,-0.0537465697569186,0.0876914984632873,0.0897939197388237,-0.337440158896515,-0.343864400782036,0.0673847596778179,0.0984048130437433
"64",0.00568925288040535,0.0114347057469718,-0.1683164946434,-0.220849107977933,0.189467412294511,0.211416702440784,0.0915582645757579,0.0561254999542369,0.157154722565151,0.170060714552188,-0.0407975598596666,-0.0815928922926525,0.262045404654237,0.331261795235056,0.169463694036729,0.182249047279577,-0.150606222952044,-0.210909851851357
"65",-0.0575964386748319,-0.0931784635328067,0.113203502761619,0.13352167929377,0.150044644107912,0.175481270055316,0.216181640208819,0.218480252057555,-0.19006750336442,-0.225661667645598,0.00370595646772357,-0.0114732863948459,-0.0790243010282841,-0.0644994980934087,-0.201132394223337,-0.247008772518252,-0.252132720153728,-0.406832026860679
"66",-0.00487307535240118,-0.0318956077726357,0.100456509420946,0.0878662156696369,0.00610347985452184,-0.0197685856805678,-0.148620440640515,-0.219552506179066,0.0631805994105467,0.0582640191131673,-0.0846789365670417,-0.119486033825777,-0.117800536499182,-0.144960774481706,0.185226458108104,0.196332686142309,0.272276739161683,0.328505627776647
"67",-0.105442573086323,-0.111701132717544,0.149701791131947,0.138502428729238,0.0461811765436593,0.0455410461694655,-0.0444322571174173,-0.0375775029492508,-0.127048933404015,-0.133667807627585,-0.132488747054653,-0.128671986442699,0.0752335721809854,0.0858672099502433,-0.216662134672346,-0.292235913324862,0.280144431288569,0.331142846787094
"68",0.108235325474206,0.127671861192407,-0.0153523098152601,-0.0191935388582312,0.00973650397038113,-0.0174520503874303,-0.0263255882483421,-0.0266891731921374,0.0423186108931774,0.0570903160936067,0.0700296705560204,0.0675852351682783,-0.28257091356684,-0.304154598362739,0.0894129441670691,0.0697611080019389,0.32102397285899,0.321198950571905
"69",0.148861573361239,0.232303805532921,-0.00766949016813075,0.0671350438192811,-0.119354148090521,-0.121986268253053,-0.0684428854506239,-0.098501823015425,-0.236202156741375,-0.249344439964425,-0.0579856250706014,-0.060674281318757,0.136722100704696,0.181805880030933,0.0753541085942579,0.105080089787021,-0.135441568342966,-0.0664763044560565
"70",-0.0875161454893306,-0.118997407437394,0.116331854165453,0.137106007184995,-0.0661155307360217,-0.0768926543595815,0.221692315630537,0.235718357203129,0.0397951520055288,0.0207651123638036,0.225364275569324,0.242760950308035,-0.0638113527852525,-0.0276294909474033,0.224881020799588,0.222356038603157,0.181409520195791,0.0983293122865649
"71",0.0553319750950022,0.0584599381607251,0.0317785430577097,0.0508867541309423,0.163999125450981,0.177167317326124,-0.11370428388513,-0.134996863354043,0.151786611273909,0.156590921904094,0.0575919040328917,0.0561958232270358,0.217465273340464,0.249275402779485,0.200855933598299,0.264757687538514,0.722685930284432,0.744379800889257
"72",-0.0261363017035461,7.34551267201807e-05,-0.0221887220207072,-0.0696693583156052,-0.0828121118465142,-0.0859554064353301,0.0932386065749331,0.0870539683095858,-0.0194495527939931,0.0885851614760763,-0.0824934472619945,-0.0582956142746634,-0.211336660101085,-0.265500626420385,0.0642279179753029,0.0638384064601845,0.343039651536566,0.397261739498533
"73",0.0600322798091949,0.0532148816630851,-0.0749295713129981,-0.122834678844241,-0.0724350470039867,-0.0772114921464929,-0.0905206012348281,-0.0915803521484685,-0.00298907015656342,0.0361628116742776,0.0400525239503955,0.0480122674467776,0.0895377029250734,0.124329434660834,-0.081887207874995,-0.137157998280548,0.234248422406715,0.268939936437739
"74",0.0295198877990767,0.0513796530554161,-0.163917714524829,-0.228178062236184,0.201393106235447,0.220380278276926,0.0508492695349334,0.0548651459709019,0.0963622834446883,0.110827893414888,0.178677451510883,0.166759938020819,-0.0572747366747929,-0.0714954675359055,-0.25420209610278,-0.261596494107587,-0.0161607469071351,0.00153311485468581
"75",-0.226756715075512,-0.260113313620551,0.0726100439031259,0.0686783665786724,-0.305162530219417,-0.365257807890106,-0.268119730762075,-0.311443956817927,0.061961730196765,0.0511765861287808,-0.176654935680307,-0.195276065646838,-0.0426950325227319,-0.109305392010391,0.151397324532724,0.12452360024008,0.109474765443329,0.0834684552216789
"76",-0.131077388281596,-0.179010770548352,-0.134920658559431,-0.201509225010095,-0.11263878825029,-0.147774864726075,-0.124391989548852,-0.147908593298319,0.175885244837664,0.160471880505535,0.0620114766232867,0.128304358927002,-0.172704704338476,-0.177603640276074,0.0656415540679145,0.100769421543729,0.406530212199277,0.410650127455687
"77",0.206765244560054,0.199957256227439,-0.0159713921249057,0.0228827817750203,-0.103923195651002,-0.12618450717588,-0.0958403464708239,-0.134501537222953,-0.0057547169062485,0.0296950236916142,-0.253912216074868,-0.271439836819132,0.00876297473320579,0.0236152480401998,0.0303614810266006,0.0135054280726101,0.405182621864563,0.432698571315543
"78",-0.0999714727277836,-0.154366478894667,-0.066569910923688,-0.0355749737916715,0.0126639665085846,0.0270068727091013,-0.12487934315687,-0.121781242896928,-0.105102832228058,-0.108810978233071,0.141792308099897,0.149026243067248,0.338084350923414,0.338232443923787,0.0395734111154254,0.0481199904220373,-0.435500250001256,-0.501194353563064
"79",-0.193127928481356,-0.197002021871302,-0.0312812460086856,-0.0643044694815796,-0.143438705849615,-0.159158405908523,-0.0922552498902895,-0.0879196516421818,-0.0421241287928346,-0.0480046636567626,0.0420478185055453,0.051170130541848,0.1894862640217,0.219888267752523,-0.109513107693705,-0.182004879753172,-0.0999143113990728,-0.0957104017577108
"80",0.0671344844098492,0.0662507805385438,0.0190696950212883,0.0165828219305053,0.00646010594576587,0.0162846854851784,0.232181144006936,0.245142644898071,-0.0259789692473122,-0.00547930130803462,-0.188579218394966,-0.188170092794623,-0.224391595182947,-0.226687829935278,-0.101983455805435,-0.184057539778779,0.114581021355273,0.114930118323426
"81",-0.0114139229684414,-0.0472538251552335,0.0521710965471429,0.0383462516562072,-0.251211531045451,-0.314988553983416,0.092842031601438,0.0876454496118167,0.0501288356850719,0.032366469628179,-0.178478587985751,-0.161018036749116,-0.0306065774709346,-0.0186349959786804,-0.111647403734174,-0.0849206180400769,0.0899603010756931,0.017721893826834
"82",0.0783284545412358,0.0911239494559182,-0.0486107930663819,-0.045464909111475,-0.185972873384457,-0.212561997797672,-0.150926855400322,-0.161636884808408,0.0116219424125458,-0.0153860457400508,0.092279592467072,0.140750865931678,-0.0380066003545589,-0.0275658142825115,-0.156809905417159,-0.138830405554588,0.00211776194593382,0.106163395519602
"83",-0.0898307993444712,-0.0804324660063459,-0.090106803960432,-0.0962564026886954,0.0332338926275777,0.0318069716140799,0.0469211959471772,0.0391225777306395,-0.00358780135488714,0.00396248096689041,-0.14860649723138,-0.135944151574245,0.252629431332408,0.299482446490199,0.0233117226866809,0.0205845772816014,-0.00855013078461761,0.00520767285745369
"84",-0.00419664318568932,-0.00875713980905984,0.0598683780362957,0.0689726365350856,0.122273165880282,0.0834705596313943,0.0435115796391461,0.0941951479927769,0.0641051928361534,0.0514171531756133,-0.0524124177449898,-0.0626838071991472,0.00182679311060477,-0.0374733659102556,-0.137986482199173,-0.155760429404142,-0.181615133798371,-0.174234693469068
