"","g","","g","","g","","g","","g","","g","","g","","g","","g",""
"21",0.120690290964801,0.126834760566789,0.0613100029012049,0.0739084563224414,0.120856708771755,0.14250702762423,-0.0273667354205399,-0.0293126179578221,0.110711047448047,0.124935701729023,0.089125454757986,0.108403401198031,-0.0871357503014929,-0.143278786157847,0.0383137942449246,0.094723137282218,-0.205193192773451,-0.20908833662766
"22",0.0630868169414322,0.043446877985593,0.206345517668013,0.229509823994476,-0.202726454625089,-0.277928486527163,0.117720365040658,0.134102286907841,-0.0942528966880088,-0.122095935199969,-0.0232976679532077,-0.0585260667042673,-0.127205812664914,-0.14960338842694,-0.399622891914692,-0.492622821687337,0.163840093644082,0.143348270712183
"23",0.25001989247922,0.298854533595961,0.0558128736861687,0.0579926875701586,0.0594743775548641,0.0465467920529902,0.263616353208409,0.380019270219316,-0.0886292396112058,-0.0954464761680035,-0.00960428621076431,-0.0314176013922211,0.0410458283722046,0.0756574493751504,0.10388745908935,0.0982064529589079,-0.0806016295858361,-0.0645648488564181
"24",0.240837714727285,0.280599546306107,0.0668404766589349,0.0632066968936115,-0.262303473710227,-0.282358145512651,0.137554320717629,0.148026539990683,-0.050765450505405,-0.0368623096980022,-0.0804914361721265,-0.111805802329148,-0.0159694834711755,-0.0455243406944407,-0.170437157420606,-0.179981481744097,-0.0385091152757075,-0.0677804681845013
"25",0.196546089540414,0.200337720232597,0.0259545769090619,0.0354454454743711,0.0943104224403513,0.124319045352127,0.169981236303312,0.180043699311003,0.15061269556915,0.177372309867008,0.0210655331983788,-0.00494600715915103,0.443619689538069,0.438035359115765,-0.100307531023801,-0.0860301205677511,0.362764706415306,0.396392526151808
"26",-0.0480892401825064,-0.0623452473506271,-0.047962596656281,-0.0563213707332285,-0.14145770220718,-0.14868880164236,-0.0359228757715666,-0.0152199400682093,-0.101595167800477,-0.100250968033093,0.271921503953582,0.28540612766868,0.297088448855295,0.356309788498437,0.445119130918923,0.448163601175995,-0.268254373496121,-0.300464412295303
"27",0.0191197087571676,-0.0191829336642419,-0.034549772381448,-0.0915871317623572,0.0741417083626376,0.11560923227904,0.00138534813485239,-0.00909069854399165,-0.0652141672711708,-0.0692301793319516,-0.223120170441409,-0.23802762244126,-0.123184500781826,-0.176391064183967,0.0839265258927239,0.125026481289373,-0.195936036657035,-0.215910668514779
"28",-0.0237939002954001,-0.034975962738619,0.0837707922504833,0.123518663569271,-0.165707816772617,-0.161849599567548,0.0165022308703638,0.0272334432460847,-0.0838077868964831,-0.0942555636141661,0.130301412688634,0.14878141086692,-0.325590408326604,-0.347770282163544,-0.010302261739312,-0.00988267305240338,0.281087608085711,0.273355906253298
"29",0.00742533607554246,0.00846748669050043,0.217204799584086,0.256430301596694,0.0711397010782288,0.0474329490177594,-0.133537746449119,-0.165611625247011,-0.374939240509329,-0.416193766940094,0.193997329202406,0.240232800390772,0.322183452889969,0.327567654672092,-0.0155697891038328,-0.0506442734168601,-0.0999974965559167,-0.0783748985759845
"30",0.0765169544129286,0.00984059045206446,0.0294932028494275,0.038205023020033,0.214548759231466,0.294649225606568,-0.0947817508451838,-0.116873719149221,0.167556943845243,0.20517639664964,0.293060665946666,0.325731641554406,-0.00112197240550821,-0.0167355553855577,-0.26650000635858,-0.243374814591706,-0.0056019523144943,0.0012947077141085
"31",-0.12376434314463,-0.13149119875677,0.0435166362238503,0.0361686910503898,-0.0205213542722141,-0.0053840745873286,-0.0624998030245813,-0.0923702279944551,0.0681901554011049,0.0452281404400761,0.0747862221788375,0.0699848306746533,-0.0261582511168409,-0.0175713897843183,0.3682924086799,0.400537067571913,-0.222796485151205,-0.204400379468914
"32",0.124202179311068,0.128940476966449,-0.116090407978918,-0.106900810612847,0.21675631995568,0.219638852316125,0.03819689655865,0.0506824178054903,-0.0739120449467377,-0.0888977188269135,0.0121688562195173,-0.0337290366783107,-0.0683323752233794,-0.0390258219623716,0.114742495949353,0.130744616582547,0.2491320643513,0.308652288955376
"33",-0.0516686702208662,-0.0229337647677056,-0.0507575564689106,-0.067743926956389,0.0117363455155867,0.0125950060569903,0.196852402809036,0.190138613490976,0.309248398674878,0.342966793925852,-0.00881229796891112,0.00887648662165731,-0.0602302229633376,-0.05521467227829,0.101181481551956,0.101301419867484,-0.26342497975756,-0.52359147002794
"34",0.0301130517076273,0.0963586745304199,0.0551477535044167,0.0775797170825948,-0.0194012625949002,-0.0155092572829388,-0.0515212335189808,-0.0447126322576009,-0.00783732988225699,0.00862928345105963,0.071598269543057,0.0508282798694282,-0.204971958967049,-0.178088934673651,0.0252538462645817,-0.0387215724795136,0.0266395595261556,0.0806429178177571
"35",0.23776117232446,0.262535914149173,0.0889059742781223,0.0847169130720602,0.127904160525352,0.13447564483829,0.0210431228650459,0.0305447027059916,0.130059394602709,0.129488602932594,0.132993071338944,0.123103821277709,0.0614853856893486,0.0660079412365826,-0.318042829160405,-0.345687019876926,-0.0859793372996446,-0.0822995842235971
"36",0.258818267909362,0.310162540013825,0.0620176590968267,0.0634403922324243,0.117896460767728,0.104254875041441,0.0532724774757884,0.0765268653204155,0.152099035766346,0.187798267923188,-0.206831966910078,-0.216129428548026,0.0121392563965204,0.00829144156807503,-0.125514004207099,-0.0251668902839712,-0.188603602329026,-0.191072992284002
"37",-0.0332099973567971,-0.031106620552562,0.145864897815134,0.141055330713471,-0.00928861948087546,0.0169735581469648,0.155402378629526,0.170621090184431,0.0093806035106219,-0.00924543815611439,0.185216804877042,0.255896558209543,0.286346071859981,0.308734364617895,-0.122127500193124,-0.0911221145560239,0.000948451252313579,0.0624542497892863
"38",0.152303020751909,0.147935157869722,0.0911593751907293,0.0987007072955291,0.00780099936712712,0.0137220360291128,0.163774274149254,0.159552569127498,-0.0187880398028611,0.00924148688000856,-0.273043156985222,-0.298917838494221,-0.489631928248909,-0.470457190497591,0.0622092555615546,0.0833554848557254,0.465102302180065,0.558695993185839
"39",0.133710519541425,0.175893213090285,0.092539523206353,0.121336355675379,0.0045346641163608,-0.00970888167086943,0.0209067131354349,0.0334720088978684,0.108780838921465,0.136502793749025,-0.244445096434537,-0.329489927277308,0.167140358394752,0.174135394648341,-0.0893266029047931,-0.0762344662363444,0.00256167194094447,0.0349823889797526
"40",-0.043539306890043,-0.0892344180417648,-0.0825693835817503,-0.0908298036127658,-0.293424925468966,-0.337769656164723,-0.140383228007334,-0.138554070325425,0.0653756328551197,0.0936485555066636,-0.152068117532484,-0.172736344937118,0.122802357304181,0.0928048270492352,0.258598453575961,0.261612907053833,0.194363467145008,0.189628047495206
"41",0.0394473582806902,0.0460845775468699,0.0629489911924234,0.106917986183523,0.194264005416499,0.216095190476154,0.0774137422580447,0.0830790021375606,0.0441585050479641,0.0455730719528565,0.00813888086248152,0.0587387714913361,0.00689267662840873,0.0138630560490611,-0.147674380249403,-0.149918679853639,0.401636458851471,0.551050212127776
"42",0.022790568071672,0.0263062372219054,0.00310511923448446,0.0327442652321636,0.173478223070269,0.203451367753823,0.161459083959242,0.142951482266396,0.0805120810371567,0.0978876766200909,-0.0251349982020785,-0.001120243869604,0.000879044595745938,-0.0131227596812447,-0.151261363519755,-0.213683883895647,0.5499993570207,0.537273292464001
"43",0.215788088042433,0.211928898236119,0.185004181366041,0.202772751914299,-0.193792099693893,-0.208013245731354,0.235586033406749,0.249496041542022,-0.0464763115367639,-0.0377140189213592,0.0201549257306313,0.0384379722848284,0.20991558862163,0.234625138872447,0.177881673025125,0.21857399180036,0.177382689047214,0.202556736444385
"44",-0.000914903608531724,0.026262622248952,-0.0817617346082882,-0.124044318577801,-0.145392628963885,-0.161070513397201,0.0254559200236654,0.0184248046097849,-0.237801553093083,-0.286560569174589,-0.0399600661407896,-0.0456900080917345,0.141127877322643,0.113379502573663,0.0932430227687473,0.0389969700131589,-0.0864608268151477,-0.030338269992126
"45",-0.0355587845269352,-0.0449688256275362,0.0571651306094946,0.0662387431799517,-0.064091629253173,-0.0727651943129713,-0.157161120216264,-0.18774821983209,0.130539766490055,0.155625501904312,-0.189125865330945,-0.248814207291307,-0.0795310963834786,-0.107820611013736,0.123730865862858,0.147985151819931,-0.187714299263337,-0.165161998818264
"46",0.0733961261087648,0.0775021809135101,0.087572339570658,0.155076274083442,-0.172428741810429,-0.218954866396935,0.0756425561213475,0.0848351650183834,-0.0748177552519408,-0.0781630244274975,0.0570982331144096,0.0572634909032608,-0.210612555960347,-0.288592429000902,0.0694624718303198,0.134383953582902,0.163372227078901,0.145501259362586
"47",-0.00183724471912212,-0.0192185259477889,-0.0447990122812685,-0.0623411985401812,-0.203517494672451,-0.248064640807782,-0.0688617480291757,-0.0777369868745439,-0.0430746809305325,-0.058715372699862,-0.143528032700524,-0.182762520056887,0.011569197927229,0.0782019824401165,-0.309018115313612,-0.290676279949518,-0.04255589297529,-0.055875200625635
"48",0.0908662804637736,0.116426907618853,0.00767270643989866,0.00853106277487567,-0.204278982589717,-0.249830464294386,-0.0830291914001747,-0.0829983248781556,-0.221069429361857,-0.28190282670664,0.158233212727128,0.20719437565276,-0.0828968124272494,-0.0866291100408217,0.273032181281565,0.331559381481883,-0.382869464015631,-0.525352591492304
"49",0.18762324702616,0.232500007673719,-0.103870170059459,-0.139284301627049,0.091841490398248,0.128109419605416,-0.00838474429790264,-0.00827658732214973,0.0732874013119728,0.0825824960896852,-0.0797326644363855,-0.0848155992189437,0.0667004137521473,0.0871377059595193,0.193192852594478,0.221619964376346,-0.0771837177216161,-0.0251349200761607
"50",0.288691609915774,0.320639501682593,0.0074890815466177,0.0451590458208183,0.0122263012111615,0.0539005445854824,-0.211872058151576,-0.203517658701514,0.185808096854823,0.219092303391702,0.0135754462926365,0.0133185395296808,0.242245832069963,0.287910069247281,0.17591129325259,0.21440065584925,0.8163071032686,1.00675847892675
"51",-0.0536414395933755,-0.0377379932467141,-0.0668933455525237,-0.0571912667210256,0.107041804958986,0.123310895863894,0.0652772894086399,0.0741420744427101,-0.118116001058547,-0.0790923469300967,0.152895069784437,0.184694164831285,-0.0866605523561608,-0.0875099728701468,-0.0966433784420404,-0.159736554689234,-0.308216689692365,-0.32712377375156
"52",-0.0336253582289246,-0.0467820908834899,0.0233300742240634,0.0269435840064794,-0.229942519704268,-0.279047560849974,0.158622438167042,0.153451048150229,0.078757168201812,0.0826029173855104,-0.0497877961229735,-0.057941662320666,-0.079894426849962,-0.0673401652994205,0.129282954908252,0.14056930768841,0.226951336335438,0.269413140108395
"53",0.127584855194068,0.114864261119121,-0.0693917822440912,-0.0786092054105075,-0.193306502827436,-0.233035588429774,-0.111270621604041,-0.167585873864192,-0.00223324789773749,0.00292312208769812,0.0251001348234206,0.023944246182236,-0.0959828307019437,-0.195207254107521,-0.132921820505845,-0.134201559532758,-0.349956703481173,-0.342363197505157
"54",0.0510216405626185,0.0294317131175744,0.0780818213650192,0.0761717513203692,-0.216273236651649,-0.24978013991149,-0.149560634098005,-0.164140397491409,-0.284657743437696,-0.410169176116781,-0.0534920560248797,-0.0739843853881491,0.121048908244536,0.124248014975134,-0.0273885951425736,-0.0250306973852404,-0.230881582734975,-0.2139126440097
"55",0.0718336829877275,0.111651980269011,0.032208895024801,0.0874229179401574,0.159622098825663,0.168727334516211,-0.050166602874692,-0.0504736100799945,-0.15896588044703,-0.164536118783863,-0.077710501522349,-0.0592754958478623,0.260844587833564,0.33107384700903,0.128367992708067,0.0841662209972307,-0.120013290182169,-0.171575832895654
"56",0.132162303566042,0.169048964136511,-0.217804945309939,-0.252916979533321,-0.030363002775198,-0.0271339763984929,-0.0438359666833651,-0.0190745189408423,-0.146392062505516,-0.149501039443903,-0.066778957755493,-0.0304925322888548,0.192329033552132,0.239723732974725,0.0978195040024369,0.110797317148586,-0.102484267707426,-0.135026509769295
"57",-0.0637098649317891,-0.0665599227656381,-0.0140368467298543,-0.0139585674274023,-0.269778680118959,-0.299180063160982,-0.0669530070141757,-0.10260786121346,-0.0113298516057429,0.0119044761746564,0.0461075788538493,0.0786301856751403,-0.236044347605906,-0.240969359938199,0.098732473654156,0.0713740115823746,-0.0432283152409527,-0.0688011631362086
"58",0.0122238756890397,0.0257644527899502,0.0857154397967441,0.0987582033155333,0.106687173473676,0.102401123513427,0.0335345115630173,0.0479627982141244,0.451754593870684,0.45354101889828,-0.0968496386939435,-0.108958707616905,0.0067309314769168,5.59106081705675e-05,-0.253431822409091,-0.266284019823142,0.0577758439017141,0.0401292057678267
"59",-0.0959143819561609,-0.112793960772659,-0.0259259901111807,0.0172367878709796,-0.118151185613183,-0.0880082930611147,0.159955377527762,0.161091853665974,0.119077108002312,0.1504840456362,0.19998933878062,0.221355116663839,0.188381606403581,0.194303989903822,-0.120196092008106,-0.0986834211242743,-0.120040750309283,-0.130444054911848
"60",-0.0114486968114624,-0.0318276904530792,0.0692973183958978,0.160203586504809,-0.0785846450359099,-0.0745056266081892,-0.0821516675292514,-0.0788680841105309,0.0202924230980372,0.0453078297166316,-0.0349457565585132,-0.0326145471682525,-0.0853007289624317,-0.0947055764909177,-0.23773415953145,-0.262341879392985,-0.126309753603848,-0.128964850133513
"61",-0.130202506743555,-0.192263902091028,-0.0535792618994503,-0.0567713833263751,0.0216297646668576,0.0181052760428611,-0.208672970889224,-0.202721774231213,0.026455288078147,0.0674774027053026,-0.0210434843034744,0.00042368763132193,-0.0620651342254666,-0.0657730220139494,0.102326799150614,0.149661172801218,-0.0202389823333533,-0.0345776336422968
"62",-0.159053455087316,-0.149145904701986,-0.0454317659726303,-0.0586465211443148,-0.127653370583778,-0.174052285940846,-0.0923967811586798,-0.107400721287673,0.0962691620157686,0.0961016708820554,-0.25732866616485,-0.345964247175395,0.0674323870734302,0.0148782466223833,-0.0575637383609708,-0.0992654017112785,-0.257970297744573,-0.437483830493986
"63",0.186280968000441,0.186618791108878,0.0945679580731709,0.0949704687955338,0.163354249513081,0.102372740101932,0.190014201364107,0.208000952288904,0.162060200829298,0.219008923662324,0.0532013551834597,0.0519648778175084,-0.183362531743475,-0.185397270632022,-0.122098677384952,-0.165559879649245,0.00862998555967174,0.00216495410611418
"64",-0.140035736752699,-0.140801740763092,-0.0132928544912535,-0.0520235915870192,0.0599818737560249,0.0910226048733152,-0.188731828152163,-0.193743620695019,0.282859632728406,0.350264416721621,0.0561227706718631,0.0767666101175309,-0.169148003979864,-0.19686043331656,-0.0825566197875287,-0.112216906655168,0.100174265606502,0.144481292983473
"65",-0.0949561498421259,-0.0879644631611573,-0.00564120703677533,-0.0446212996392045,0.00435741345069574,0.0123806165554469,0.134718770797424,0.167685067460191,0.249274447993199,0.281637066690746,-0.112458640112946,-0.138126307505088,0.0551144764800178,0.0644099362033563,-0.377536620029956,-0.506155633081182,-0.0573600476180873,-0.0339362740227174
"66",0.206822971531154,0.248730909017178,-0.0656278064396612,-0.0685977078751144,0.0753014832315075,0.0996127836977749,0.0340732918188722,0.0329646418159071,-0.069316661674343,-0.100403839893216,0.0386205863061337,-0.0639143221192036,-0.190936842208595,-0.205885088639228,-0.107793867186402,-0.0821709997335326,-0.335213743548962,-0.428978560314199
"67",-0.0212628942979833,-0.0233494694149462,0.00878159820165213,-0.0207596785939951,-0.121305701345474,-0.148448091329244,-0.272140211070904,-0.331448506703104,-0.0289415544761588,-0.0402437690130963,-0.0336548793209736,-0.0498248822599319,-0.265530491172005,-0.279875919997516,-0.070162298991314,-0.0964580693641605,0.271938683714248,0.292560209045806
"68",-0.210175264869706,-0.250050025130765,0.00152880857033027,-0.00403552846223312,-0.147552429767398,-0.128649921866184,0.0860518383993334,0.0872359803211296,-0.174895479440533,-0.183588773674881,0.113141055744204,0.0957176874719076,-0.148477615057567,-0.160468192194986,0.0321106034268707,0.0531889263623111,-0.0340223334833485,-0.0482768926310921
"69",0.0219754235850073,0.0365998346823915,-0.262285421433139,-0.343034469127587,-0.0746962434899054,-0.0399948253987827,-0.138860291522788,-0.12975484106338,-0.0645743042529485,-0.0916265399301551,0.0106607402190015,0.0853458512520338,-0.062591312825272,-0.0431126651750968,0.128398606287122,0.126468181909755,0.537427871553985,0.729113950083591
"70",0.0313454863835156,0.0387957511337921,-0.151741679458003,-0.152304070314907,-0.072979919368132,-0.0875867382920432,0.089496882552567,0.13353009677098,0.0621198805812854,0.0530261732224345,-0.390750490938866,-0.417773453465742,0.123142863803574,0.145904266885983,0.0291270072987127,0.0201792044019317,0.209906511465976,0.228329316340709
"71",-0.00671520207632707,-0.0216445665828652,-0.0158349970184023,-0.000967977988823399,-0.158792206575342,-0.221403912834295,-0.0595874842282131,-0.0524631619140585,0.186122204618224,0.180286869671229,0.170549725035779,0.18050580343831,-0.00623137888581468,-0.00866864639436957,-5.71767997242269e-05,0.034361155712505,0.156885800680278,0.120481877303907
"72",0.114013529600711,0.0902050130289976,0.134795143003612,0.17835310416975,-0.175398662586843,-0.184876180072885,0.0582028208405853,0.0935168246702604,0.0685050518195746,0.0696065885568947,0.242966532502822,0.306104863160977,-0.0331805534374641,-0.0692718916998164,-0.11118168948231,-0.0696388077548071,0.19607123255825,0.284936372624518
"73",0.00222415733168439,0.021204623426628,-0.101943449711741,-0.0944528057215803,0.0184413421305698,0.031647550206244,-0.0388298159802897,-0.0762144303765374,-0.132149200469765,-0.151910643878012,0.15341106442534,0.192991519261418,0.0616452147021854,0.128226204491474,0.096609093957204,0.118637865500049,-0.248070690206297,-0.299677374118495
"74",-0.0376623391850043,-0.0484106189060297,0.0306374387058431,0.0369928114697259,-0.0712055346452916,-0.0997610106208465,0.0294017416541649,0.0285883625821697,0.272961449954078,0.307524758770419,-0.27685797402102,-0.328469026322668,0.165061938377018,0.175402014610549,0.0328195972950968,0.021808020326663,-0.178522488974009,-0.163322139015917
"75",0.103828767655745,0.127954286704552,0.116169108395324,0.125919728408429,0.0366909695930836,0.0322292900351105,0.0699850801695587,0.0563271337100594,-0.100989936418175,-0.145413597895247,-0.169010095600853,-0.193529753640129,0.0177868335730911,0.0130808541071056,-0.115209092987559,-0.136304632920912,0.173824916353882,0.130449809232561
"76",0.0111028020515767,0.0359893238842563,-0.182076111168798,-0.21427350881812,-0.0743468381201996,-0.0869839590807195,0.0628715874446154,0.0536791606488751,0.0903147745606559,0.0911837763009039,0.0411518339963538,0.074733646600654,-0.1962290288228,-0.202029647743636,0.245022091619264,0.277871913167903,-0.125928442753827,-0.368245713191276
"77",0.0311069813550688,0.0274995069842607,-0.0239737994413238,-0.0450915766673972,-0.0597166850890455,-0.0708298919143214,-0.245590550237764,-0.338169964495916,0.268025225584683,0.288893364194959,-0.09291533872187,-0.110010914281727,-0.0427872877421048,-0.111817447747812,-0.1363943276483,-0.10273979485899,0.0116751259468602,0.00225323937441362
"78",-0.0872297089482527,-0.082657311410689,0.14484081314641,0.156682749155629,-0.086921437128875,-0.0896823056605597,0.0055918743481845,0.00186548826384276,-0.14049545048698,-0.181108670647414,-0.184696079676661,-0.194639156995649,-0.192018632018947,-0.165238761038242,0.131104856349612,0.141850439108887,0.282597842918389,0.414899155944886
"79",-0.0656783876993369,-0.0773485787321286,-0.163570067492909,-0.208193000689722,-0.159981350220112,-0.17834850529852,-0.165168995382961,-0.172764709159259,-0.0359583987292421,-0.0281244810271733,0.321442019455035,0.335178689471041,-0.0305904144969726,-0.020780450687165,0.145527643343166,0.140053360408524,0.199287290175883,0.30310900343253
"80",-0.044983584931548,-0.0291486630649695,-0.0277762130955238,-0.0498699241694503,0.021251089095447,0.0304450064309113,0.137276865415611,0.159168292144744,0.19855454280168,0.217512512115346,-0.163293360769484,-0.228161414882135,0.310503427148665,0.338544776210212,0.357825286382497,0.467303733149304,-0.13248694349366,-0.147162316047524
"81",-0.0571085553031365,-0.0644562589507812,-0.0754231588862316,-0.0963718630480013,0.172390056185255,0.186314019512097,-0.00345671137457836,-0.00278112231399085,0.0867226683770558,0.0802172703495534,0.0233151411540459,0.0005736362564753,0.166767137351874,0.188015434272958,-0.0457273488361584,-0.0563499727542952,0.0103932500068962,0.00690930408671557
"82",-0.0506791057069615,-0.0592280456046232,0.0892682336651541,0.128630027719289,-0.0180009124767358,0.0238878073849592,-0.0210868281653632,-0.0319073071976473,0.191850001176431,0.218984736467889,0.0841960259649543,0.122321654634819,-0.0338212032363999,0.00812674548071227,0.171181915810574,0.225005676904804,0.268240756906563,0.243110026210098
"83",0.151215134117326,0.22508237418771,-0.0635390506756751,0.022279407219238,0.0292235888298199,0.0574000638855471,-0.0781259461156772,-0.0879305776750968,0.0553376643458402,0.0723705824908695,0.126808695500301,0.115430050433906,-0.135704785669643,-0.123599070893325,0.134371302578922,0.144424419241377,-0.371724997591847,-0.544815870487352
"84",0.0146673461666095,0.00270238792180291,0.0911078086549425,0.106298692419702,0.0484855902996993,0.038483222645258,-0.020960892084317,-0.0265717200753702,0.166503021224689,0.172198407958042,0.118445636596919,0.123714292491206,0.122787737422668,0.151835991766768,0.0154593731286186,0.0104037751925803,-0.16589154188632,-0.176271608323485
"85",0.010640466334613,-0.0199194692996322,-0.0615913490834962,-0.0651776284885744,-0.0845135135165116,-0.0960411551998429,-0.190045694917525,-0.191680938533783,-0.22589228036259,-0.228755322374335,0.0849121098213955,0.123207199553892,0.117355255995605,0.116217338963047,0.380249933620828,0.472723760719534,-0.041831243153653,0.106295065265966
